archetype_id,archetype_name,jurisdiction,regime,startYear,endYear,alignment
016,Insurgent Equalizer,Portugal,Austerity Portugal,2008,2026,-1.278
016,Insurgent Equalizer,Greece,Ottoman Rule/Independence,1789,1832,-1.268
016,Insurgent Equalizer,Greece,Othonian/Early Kingdom,1833,1862,-1.253
016,Insurgent Equalizer,Greece,Trikoupis/Deliyannis,1863,1909,-1.253
016,Insurgent Equalizer,Greece,Venizelos/National Schism,1910,1935,-0.649
016,Insurgent Equalizer,Greece,Metaxas/WWII/Civil War,1936,1949,-1.534
016,Insurgent Equalizer,Greece,Cold War Greece,1950,1966,-1.109
016,Insurgent Equalizer,Greece,Junta,1967,1974,-0.963
016,Insurgent Equalizer,Greece,Metapolitefsi,1975,2008,-1.715
016,Insurgent Equalizer,Greece,Crisis Greece,2009,2026,-1.354
016,Insurgent Equalizer,Belgium,Revolution/Independence,1830,1847,-2.203
016,Insurgent Equalizer,Belgium,Liberal/Catholic Rivalry,1848,1913,-1.784
016,Insurgent Equalizer,Belgium,WWI/Interwar,1914,1939,-1.056
016,Insurgent Equalizer,Belgium,WWII/Reconstruction,1940,1957,-1.371
016,Insurgent Equalizer,Belgium,Linguistic Federalization,1958,1992,-2.132
016,Insurgent Equalizer,Belgium,Federal Belgium,1993,2010,-2.498
016,Insurgent Equalizer,Belgium,Modern Belgium,2011,2026,-1.325
016,Insurgent Equalizer,Switzerland,Old Swiss Confederacy,1776,1788,-2.158
016,Insurgent Equalizer,Switzerland,Helvetic/Mediation,1789,1847,-1.542
016,Insurgent Equalizer,Switzerland,Federal State,1848,1913,-2.457
016,Insurgent Equalizer,Switzerland,Interwar/WWII,1914,1945,-2.149
016,Insurgent Equalizer,Switzerland,Magic Formula Era,1946,1990,-2.751
016,Insurgent Equalizer,Switzerland,SVP Rise,1991,2010,-2.149
016,Insurgent Equalizer,Switzerland,Modern Switzerland,2011,2026,-2.359
016,Insurgent Equalizer,Romania,Phanariot/Early Principalities,1789,1829,-2.012
016,Insurgent Equalizer,Romania,Organic Statutes/Union,1830,1866,-1.690
016,Insurgent Equalizer,Romania,Romanian Kingdom,1867,1913,-1.900
016,Insurgent Equalizer,Romania,Greater Romania,1914,1937,-1.253
016,Insurgent Equalizer,Romania,Royal Dictatorship/WWII,1938,1944,-2.445
016,Insurgent Equalizer,Romania,Communist Romania,1945,1964,-0.170
016,Insurgent Equalizer,Romania,Ceausescu,1965,1989,-0.396
016,Insurgent Equalizer,Romania,Post-Communist Romania,1990,2026,-1.416
016,Insurgent Equalizer,Hungary,Habsburg Hungary under Joseph II,1776,1788,-0.194
016,Insurgent Equalizer,Hungary,Habsburg Hungary,1789,1847,-1.253
016,Insurgent Equalizer,Hungary,1848/Compromise,1848,1867,-1.056
016,Insurgent Equalizer,Hungary,Dual Monarchy,1868,1918,-1.056
016,Insurgent Equalizer,Hungary,Horthy Era,1920,1944,-1.555
016,Insurgent Equalizer,Hungary,Stalinist Hungary,1945,1956,-0.170
016,Insurgent Equalizer,Hungary,Kadar Era,1957,1989,0.450
016,Insurgent Equalizer,Hungary,Post-Communist/Liberal,1990,2009,-2.084
016,Insurgent Equalizer,Hungary,Orban's Hungary,2010,2026,-1.702
016,Insurgent Equalizer,Czech/Czechoslovakia,Habsburg Bohemia,1789,1867,-1.253
016,Insurgent Equalizer,Czech/Czechoslovakia,Austria-Hungary/Czech Politics,1868,1918,-0.887
016,Insurgent Equalizer,Czech/Czechoslovakia,First Republic,1918,1938,-1.994
016,Insurgent Equalizer,Czech/Czechoslovakia,Munich/Protectorate,1938,1945,-2.259
016,Insurgent Equalizer,Czech/Czechoslovakia,Communist Czechoslovakia,1948,1967,-0.170
016,Insurgent Equalizer,Czech/Czechoslovakia,Prague Spring/Normalization,1968,1989,-0.008
016,Insurgent Equalizer,Czech/Czechoslovakia,Velvet Transition / Federal Republic,1990,1992,-2.368
016,Insurgent Equalizer,Czech/Czechoslovakia,Czech Republic,1993,2026,-2.009
016,Insurgent Equalizer,USA,Federalist Era,1789,1800,-2.315
016,Insurgent Equalizer,USA,Jeffersonian,1801,1823,-2.036
016,Insurgent Equalizer,USA,Jacksonian Democracy,1824,1849,-1.253
016,Insurgent Equalizer,USA,Sectional Crisis,1850,1860,-1.378
016,Insurgent Equalizer,USA,Civil War/Reconstruction,1861,1876,-1.009
016,Insurgent Equalizer,USA,Gilded Age,1877,1895,-1.600
016,Insurgent Equalizer,USA,Progressive Era,1896,1919,-1.416
016,Insurgent Equalizer,USA,Roaring Twenties/Normalcy,1920,1932,-1.600
016,Insurgent Equalizer,USA,New Deal/WWII,1933,1952,-0.649
016,Insurgent Equalizer,USA,Cold War Consensus,1953,1968,-1.812
016,Insurgent Equalizer,USA,Crisis/Realignment,1969,1980,-0.713
016,Insurgent Equalizer,USA,Reagan-Clinton,1981,2007,-1.237
016,Insurgent Equalizer,USA,Polarization Era,2008,2026,-0.384
016,Insurgent Equalizer,Mexico,Bourbon Viceroyalty of New Spain,1776,1788,-1.731
016,Insurgent Equalizer,Mexico,Late Colonial/Independence,1789,1821,-1.701
016,Insurgent Equalizer,Mexico,First Empire/Early Republic,1822,1854,-1.423
016,Insurgent Equalizer,Mexico,La Reforma,1855,1876,-1.064
016,Insurgent Equalizer,Mexico,Porfiriato,1877,1910,-1.073
016,Insurgent Equalizer,Mexico,Revolution,1911,1920,-0.467
016,Insurgent Equalizer,Mexico,Revolutionary State,1921,1940,0.713
016,Insurgent Equalizer,Mexico,PRI Hegemony/Miracle,1941,1968,-0.115
016,Insurgent Equalizer,Mexico,PRI Crisis,1969,1988,-0.659
016,Insurgent Equalizer,Mexico,Democratization,1989,2012,-0.887
016,Insurgent Equalizer,Mexico,AMLO/Morena,2013,2026,-0.008
016,Insurgent Equalizer,Brazil,Late Pombaline Brazil,1776,1788,-1.731
016,Insurgent Equalizer,Brazil,Colonial/Portuguese Court,1789,1821,-1.534
016,Insurgent Equalizer,Brazil,Empire,1822,1889,-1.600
016,Insurgent Equalizer,Brazil,Old Republic,1889,1930,-1.639
016,Insurgent Equalizer,Brazil,Vargas Era,1930,1945,-0.526
016,Insurgent Equalizer,Brazil,Democratic Experiment,1946,1963,-0.259
016,Insurgent Equalizer,Brazil,Military Dictatorship,1964,1984,-0.724
016,Insurgent Equalizer,Brazil,Redemocratization,1985,2002,-1.325
016,Insurgent Equalizer,Brazil,Lula/PT Era,2003,2015,-0.515
016,Insurgent Equalizer,Brazil,Bolsonaro/Crisis,2016,2026,-1.702
016,Insurgent Equalizer,Argentina,Viceroyalty of Río de la Plata,1776,1788,-1.056
016,Insurgent Equalizer,Argentina,Independence/Rivadavia,1810,1829,-1.459
016,Insurgent Equalizer,Argentina,Rosas,1830,1852,-0.906
016,Insurgent Equalizer,Argentina,Liberal Republic,1853,1915,-2.049
016,Insurgent Equalizer,Argentina,Radical/Conservative,1916,1942,-0.182
016,Insurgent Equalizer,Argentina,Peronist Era,1943,1955,0.276
016,Insurgent Equalizer,Argentina,Instability/Coups,1956,1972,-1.386
016,Insurgent Equalizer,Argentina,Dirty War,1973,1983,-2.176
016,Insurgent Equalizer,Argentina,Democratic Restoration,1984,2001,-1.744
016,Insurgent Equalizer,Argentina,Kirchnerismo/Crisis,2002,2026,0.238
016,Insurgent Equalizer,Canada,British North America (Quebec Act era),1776,1788,-1.822
016,Insurgent Equalizer,Canada,British North America,1789,1866,-1.784
016,Insurgent Equalizer,Canada,Confederation/Macdonald,1867,1895,-2.018
016,Insurgent Equalizer,Canada,Laurier/Early 20th,1896,1929,-1.679
016,Insurgent Equalizer,Canada,Depression/War/Postwar,1930,1956,-1.416
016,Insurgent Equalizer,Canada,Quiet Revolution/Trudeau Sr.,1957,1983,-2.287
016,Insurgent Equalizer,Canada,Mulroney/Chretien,1984,2005,-2.478
016,Insurgent Equalizer,Canada,Modern Canada,2006,2026,-1.744
016,Insurgent Equalizer,Colombia,Viceroyalty of New Granada,1776,1788,-1.589
016,Insurgent Equalizer,Colombia,Gran Colombia/Independence,1810,1830,-1.093
016,Insurgent Equalizer,Colombia,Conservative Hegemony,1831,1885,-1.815
016,Insurgent Equalizer,Colombia,Regeneration/Thousand Days,1886,1929,-1.645
016,Insurgent Equalizer,Colombia,Liberal Republic/La Violencia,1930,1957,-1.219
016,Insurgent Equalizer,Colombia,National Front,1958,1973,-2.293
016,Insurgent Equalizer,Colombia,Drug War/Constitution,1974,2002,-1.286
016,Insurgent Equalizer,Colombia,Uribe/Santos/Peace,2003,2026,-0.182
016,Insurgent Equalizer,Chile,Independence/O'Higgins,1810,1830,-1.416
016,Insurgent Equalizer,Chile,Conservative Republic,1831,1860,-1.955
016,Insurgent Equalizer,Chile,Liberal Republic,1861,1924,-2.049
016,Insurgent Equalizer,Chile,Social Question,1925,1958,-0.182
016,Insurgent Equalizer,Chile,Christian Democracy/Left,1959,1972,-0.384
016,Insurgent Equalizer,Chile,Pinochet,1973,1989,-1.901
016,Insurgent Equalizer,Chile,Concertacion,1990,2009,-2.276
016,Insurgent Equalizer,Chile,Estallido/Boric,2010,2026,-0.445
016,Insurgent Equalizer,Cuba,Spanish Colony,1789,1897,-1.931
016,Insurgent Equalizer,Cuba,US Intervention/Platt,1898,1932,-1.776
016,Insurgent Equalizer,Cuba,Batista/Republic,1933,1958,-1.485
016,Insurgent Equalizer,Cuba,Revolutionary Cuba,1959,1975,-0.846
016,Insurgent Equalizer,Cuba,Late Castro/Special Period,1976,2006,1.355
016,Insurgent Equalizer,Cuba,Post-Castro,2007,2026,0.620
016,Insurgent Equalizer,Peru,Viceroyalty of Peru after Túpac Amaru II,1776,1788,-1.696
016,Insurgent Equalizer,Peru,Colonial/Independence,1789,1824,-2.104
016,Insurgent Equalizer,Peru,Caudillo Era,1825,1878,-1.485
016,Insurgent Equalizer,Peru,Aristocratic Republic,1879,1919,-1.776
016,Insurgent Equalizer,Peru,Leguia/APRA,1920,1967,-0.115
016,Insurgent Equalizer,Peru,Velasco/Military,1968,1979,0.070
016,Insurgent Equalizer,Peru,Democracy/Fujimori,1980,2000,-1.245
016,Insurgent Equalizer,Peru,Post-Fujimori,2001,2026,-0.945
016,Insurgent Equalizer,Venezuela,Captaincy General of Venezuela,1776,1788,-1.731
016,Insurgent Equalizer,Venezuela,Independence/Gran Colombia,1810,1830,-0.878
016,Insurgent Equalizer,Venezuela,Caudillo Era,1831,1908,-1.354
016,Insurgent Equalizer,Venezuela,Gomez/Oil State,1909,1957,-1.268
016,Insurgent Equalizer,Venezuela,Punto Fijo Democracy,1958,1988,-2.049
016,Insurgent Equalizer,Venezuela,Crisis/Caracazo,1989,1998,-1.766
016,Insurgent Equalizer,Venezuela,Chavez,1999,2012,-0.536
016,Insurgent Equalizer,Venezuela,Maduro,2013,2026,-0.008
016,Insurgent Equalizer,China,Late Qing/Pre-Opium,1789,1839,-1.169
016,Insurgent Equalizer,China,Opium Wars/Taiping,1840,1864,-1.805
016,Insurgent Equalizer,China,Self-Strengthening/Reform,1865,1911,-1.378
016,Insurgent Equalizer,China,Republic/Warlords,1912,1927,-0.846
016,Insurgent Equalizer,China,Nanjing Decade/War,1928,1948,-1.665
016,Insurgent Equalizer,China,Mao Early,1949,1957,-1.514
016,Insurgent Equalizer,China,Mao Radical,1958,1976,-1.742
016,Insurgent Equalizer,China,Deng Reform,1977,1989,-1.056
016,Insurgent Equalizer,China,Jiang/Hu Technocratic,1990,2012,-1.056
016,Insurgent Equalizer,China,Xi Jinping,2013,2026,-0.206
016,Insurgent Equalizer,Japan,Early Tokugawa / Sakoku Consolidation,1603,1716,-2.777
016,Insurgent Equalizer,Japan,Mid-Tokugawa / Kyoho Reforms,1716,1775,-2.782
016,Insurgent Equalizer,Japan,Late Tokugawa Shogunate (Tanuma–Kansei),1776,1788,-2.359
016,Insurgent Equalizer,Japan,Late Tokugawa,1789,1853,-1.354
016,Insurgent Equalizer,Japan,Bakumatsu/Restoration,1854,1877,-1.833
016,Insurgent Equalizer,Japan,Meiji,1878,1912,-1.145
016,Insurgent Equalizer,Japan,Taishō Democracy,1913,1930,-1.237
016,Insurgent Equalizer,Japan,Militarist Japan,1931,1945,-1.153
016,Insurgent Equalizer,Japan,Occupation/Recovery,1946,1959,-2.084
016,Insurgent Equalizer,Japan,High Growth,1960,1989,-2.585
016,Insurgent Equalizer,Japan,Lost Decades,1990,2011,-1.615
016,Insurgent Equalizer,Japan,Abe/Modern Japan,2012,2026,-1.726
016,Insurgent Equalizer,India,Aurangzeb / Orthodox Turn,1658,1707,-2.267
016,Insurgent Equalizer,India,Late Mughal / Early Company India,1776,1788,-1.386
016,Insurgent Equalizer,India,Late Mughal/EIC,1789,1857,-0.896
016,Insurgent Equalizer,India,British Raj,1858,1919,-1.865
016,Insurgent Equalizer,India,Nationalist Movement,1920,1946,-1.443
016,Insurgent Equalizer,India,Nehruvian India,1947,1964,-1.750
016,Insurgent Equalizer,India,Congress Dominance,1965,1976,0.811
016,Insurgent Equalizer,India,Coalition Era,1977,1998,-0.182
016,Insurgent Equalizer,India,BJP/Shining India,1999,2013,-1.253
016,Insurgent Equalizer,India,Modi Era,2014,2026,-0.847
016,Insurgent Equalizer,Korea,Joseon under King Jeongjo,1776,1788,-2.045
016,Insurgent Equalizer,Korea,Joseon Late,1789,1875,-1.169
016,Insurgent Equalizer,Korea,Opening/Colonial,1876,1945,-2.198
016,Insurgent Equalizer,South Korea,Korean War/Division,1946,1960,-1.665
016,Insurgent Equalizer,South Korea,Park/Military,1961,1979,-0.526
016,Insurgent Equalizer,South Korea,Transition,1980,1992,-1.576
016,Insurgent Equalizer,South Korea,Democratic Consolidation,1993,2007,-1.679
016,Insurgent Equalizer,South Korea,Polarized Democracy,2008,2026,-0.887
016,Insurgent Equalizer,Indonesia,Dutch East Indies,1789,1941,-1.896
016,Insurgent Equalizer,Indonesia,Japanese Occupation/Revolution,1942,1949,-0.536
016,Insurgent Equalizer,Indonesia,Guided Democracy/Sukarno,1950,1965,-0.090
016,Insurgent Equalizer,Indonesia,New Order/Suharto,1966,1998,-0.896
016,Insurgent Equalizer,Indonesia,Reformasi,1999,2013,-1.371
016,Insurgent Equalizer,Indonesia,Jokowi/Modern,2014,2026,-0.407
016,Insurgent Equalizer,Philippines,Spanish Philippines,1789,1898,-1.492
016,Insurgent Equalizer,Philippines,American Period,1899,1945,-0.887
016,Insurgent Equalizer,Philippines,Independence/Democratic,1946,1971,-0.887
016,Insurgent Equalizer,Philippines,Marcos,1972,1985,-1.268
016,Insurgent Equalizer,Philippines,People Power/Democracy,1986,2015,-1.416
016,Insurgent Equalizer,Philippines,Duterte/Modern,2016,2026,-1.466
016,Insurgent Equalizer,Thailand,Thonburi Kingdom of Taksin / Early Chakri,1776,1788,-1.549
016,Insurgent Equalizer,Thailand,Late Ayutthaya/Early Chakri,1789,1850,-1.354
016,Insurgent Equalizer,Thailand,Chulalongkorn/Reform,1851,1932,-1.253
016,Insurgent Equalizer,Thailand,Constitutional Revolution,1932,1957,-0.594
016,Insurgent Equalizer,Thailand,Military/Development,1958,1972,-0.837
016,Insurgent Equalizer,Thailand,Democracy Oscillation,1973,1991,-0.887
016,Insurgent Equalizer,Thailand,Thaksin/Yellow-Red,1992,2013,-0.090
016,Insurgent Equalizer,Thailand,Junta/Modern,2014,2026,-0.896
016,Insurgent Equalizer,Vietnam,Late Lê / Trịnh-Nguyễn Division / Tây Sơn,1776,1788,-1.386
016,Insurgent Equalizer,Vietnam,Late Lê/Nguyễn,1789,1858,-0.558
016,Insurgent Equalizer,Vietnam,French Indochina,1859,1945,-1.865
016,Insurgent Equalizer,Vietnam,Independence War,1946,1954,-0.846
016,Insurgent Equalizer,Vietnam,Vietnam War,1955,1975,-0.669
016,Insurgent Equalizer,Vietnam,Socialist Republic,1976,1985,1.055
016,Insurgent Equalizer,Vietnam,Đổi Mới,1986,2026,-0.837
016,Insurgent Equalizer,Iran,Late Zand Dynasty,1776,1788,-1.253
016,Insurgent Equalizer,Iran,Qajar Early,1789,1848,-1.169
016,Insurgent Equalizer,Iran,Qajar Late/Constitutional,1849,1924,-1.542
016,Insurgent Equalizer,Iran,Pahlavi Early,1925,1952,-0.311
016,Insurgent Equalizer,Iran,Mossadegh/Shah,1953,1963,-0.583
016,Insurgent Equalizer,Iran,Pahlavi Peak,1964,1978,-0.235
016,Insurgent Equalizer,Iran,Islamic Revolution,1979,1988,-1.227
016,Insurgent Equalizer,Iran,Islamic Republic,1989,2026,-0.283
016,Insurgent Equalizer,Pakistan,Independence/Early,1947,1958,-1.056
016,Insurgent Equalizer,Pakistan,Ayub/Military,1959,1971,-0.837
016,Insurgent Equalizer,Pakistan,Bhutto/Zia,1972,1988,-0.206
016,Insurgent Equalizer,Pakistan,Democratic Oscillation,1989,2007,-1.245
016,Insurgent Equalizer,Pakistan,Modern Pakistan,2008,2026,-1.245
016,Insurgent Equalizer,Egypt,Mamluk Beys under Ottoman Suzerainty,1776,1788,0.196
016,Insurgent Equalizer,Egypt,Muhammad Ali Dynasty,1789,1848,-0.837
016,Insurgent Equalizer,Egypt,Khedivate/British,1849,1913,-1.639
016,Insurgent Equalizer,Egypt,Liberal/Monarchy,1914,1951,-1.056
016,Insurgent Equalizer,Egypt,Nasser,1952,1970,-0.170
016,Insurgent Equalizer,Egypt,Sadat,1971,1981,-1.056
016,Insurgent Equalizer,Egypt,Mubarak,1982,2010,-0.847
016,Insurgent Equalizer,Egypt,Arab Spring/Morsi,2011,2013,-1.117
016,Insurgent Equalizer,Egypt,Sisi,2014,2026,-0.659
016,Insurgent Equalizer,South Africa,Cape Colony/Early,1789,1869,-1.931
016,Insurgent Equalizer,South Africa,Mineral Revolution/Union,1870,1913,-1.931
016,Insurgent Equalizer,South Africa,Segregation Era,1914,1947,-1.960
016,Insurgent Equalizer,South Africa,Apartheid,1948,1989,-1.347
016,Insurgent Equalizer,South Africa,Transition,1990,1994,-2.394
016,Insurgent Equalizer,South Africa,Mandela/Mbeki,1995,2007,-1.812
016,Insurgent Equalizer,South Africa,Zuma/Crisis,2008,2026,-0.456
016,Insurgent Equalizer,Nigeria,Colonial Nigeria,1789,1913,-1.896
016,Insurgent Equalizer,Nigeria,British Colony,1914,1959,-1.253
016,Insurgent Equalizer,Nigeria,First Republic/Biafra,1960,1969,-1.555
016,Insurgent Equalizer,Nigeria,Military Era,1970,1998,-0.896
016,Insurgent Equalizer,Nigeria,Fourth Republic,1999,2014,-1.056
016,Insurgent Equalizer,Nigeria,Buhari/Modern,2015,2026,-1.423
016,Insurgent Equalizer,Saudi Arabia,First Saudi State / Diriyah Emirate,1776,1788,-1.886
016,Insurgent Equalizer,Saudi Arabia,Pre-Saudi/First State,1789,1818,-1.340
016,Insurgent Equalizer,Saudi Arabia,Second Saudi State/Interregnum,1819,1901,-0.963
016,Insurgent Equalizer,Saudi Arabia,Ibn Saud/Unification,1902,1952,-0.906
016,Insurgent Equalizer,Saudi Arabia,Oil Kingdom,1953,2014,-0.963
016,Insurgent Equalizer,Saudi Arabia,MBS/Vision 2030,2015,2026,-0.837
016,Insurgent Equalizer,Iraq,Ottoman Iraq,1789,1917,-1.169
016,Insurgent Equalizer,Iraq,British Mandate/Monarchy,1918,1957,-1.056
016,Insurgent Equalizer,Iraq,Revolution/Baath,1958,1968,-0.962
016,Insurgent Equalizer,Iraq,Saddam Hussein,1969,2002,-1.473
016,Insurgent Equalizer,Iraq,US Occupation,2003,2010,-1.731
016,Insurgent Equalizer,Iraq,Maliki/ISIS,2011,2017,-1.527
016,Insurgent Equalizer,Iraq,Post-ISIS Iraq,2018,2026,-0.896
016,Insurgent Equalizer,Israel,Yishuv/Mandate,1920,1947,-0.846
016,Insurgent Equalizer,Israel,Labor Zionism,1948,1977,0.362
016,Insurgent Equalizer,Israel,Likud/Begin,1978,1992,-1.109
016,Insurgent Equalizer,Israel,Oslo/Peace Process,1993,2000,-1.416
016,Insurgent Equalizer,Israel,Netanyahu/Right Turn,2001,2026,-0.954
016,Insurgent Equalizer,Algeria,Ottoman/French Conquest,1789,1847,-1.549
016,Insurgent Equalizer,Algeria,French Algeria,1848,1953,-1.931
016,Insurgent Equalizer,Algeria,War of Independence,1954,1962,-0.395
016,Insurgent Equalizer,Algeria,FLN State,1963,1988,0.362
016,Insurgent Equalizer,Algeria,Civil War/Bouteflika,1989,2026,-0.659
016,Insurgent Equalizer,Ethiopia,Zemene Mesafint/Tewodros,1789,1868,-1.589
016,Insurgent Equalizer,Ethiopia,Menelik/Imperial,1869,1935,-1.308
016,Insurgent Equalizer,Ethiopia,Italian Occupation/Haile Selassie,1936,1973,-1.308
016,Insurgent Equalizer,Ethiopia,Derg,1974,1991,-0.785
016,Insurgent Equalizer,Ethiopia,EPRDF,1991,2017,0.193
016,Insurgent Equalizer,Ethiopia,Abiy Ahmed,2018,2026,-0.594
017,Uncompromising Redistributionist,United Kingdom,Stuart / Civil War / Commonwealth,1603,1688,-1.337
017,Uncompromising Redistributionist,United Kingdom,Hanoverian / Glorious Revolution Settlement,1688,1788,-1.891
017,Uncompromising Redistributionist,United Kingdom,Georgian Britain,1789,1819,-2.327
017,Uncompromising Redistributionist,United Kingdom,Reform Era,1820,1848,-2.158
017,Uncompromising Redistributionist,United Kingdom,Victorian Peak,1849,1874,-2.605
017,Uncompromising Redistributionist,United Kingdom,Late Victorian/Edwardian,1875,1913,-2.142
017,Uncompromising Redistributionist,United Kingdom,WWI & Lloyd George,1914,1922,-1.233
017,Uncompromising Redistributionist,United Kingdom,Interwar,1923,1938,-2.304
017,Uncompromising Redistributionist,United Kingdom,WWII Britain,1939,1945,-0.518
017,Uncompromising Redistributionist,United Kingdom,Attlee/Consensus,1946,1964,-1.524
017,Uncompromising Redistributionist,United Kingdom,Wilson/Heath,1965,1978,-0.366
017,Uncompromising Redistributionist,United Kingdom,Thatcher Era,1979,1990,-2.099
017,Uncompromising Redistributionist,United Kingdom,New Labour/Blair,1991,2009,-2.066
017,Uncompromising Redistributionist,United Kingdom,Austerity/Brexit,2010,2026,-1.601
017,Uncompromising Redistributionist,France,Ancien Régime,1776,1788,-2.136
017,Uncompromising Redistributionist,France,Ancien Regime remnant,1789,1791,-2.388
017,Uncompromising Redistributionist,France,French Revolution,1792,1799,0.500
017,Uncompromising Redistributionist,France,Napoleonic Empire,1800,1814,0.450
017,Uncompromising Redistributionist,France,Restoration,1815,1829,-2.537
017,Uncompromising Redistributionist,France,July Monarchy,1830,1847,-2.467
017,Uncompromising Redistributionist,France,Second Republic,1848,1851,0.441
017,Uncompromising Redistributionist,France,Second Empire,1852,1870,-1.736
017,Uncompromising Redistributionist,France,Third Republic Early,1871,1899,-0.862
017,Uncompromising Redistributionist,France,Third Republic Late,1900,1939,-1.233
017,Uncompromising Redistributionist,France,Vichy France,1940,1944,-2.533
017,Uncompromising Redistributionist,France,Provisional Government / Liberation,1945,1945,-0.874
017,Uncompromising Redistributionist,France,Fourth Republic,1946,1957,-1.890
017,Uncompromising Redistributionist,France,Fifth Republic Gaullist,1958,1980,-0.937
